x,y,pid
-9.998778,32.85301,24
50.478462,17.754856,24
-24.438011,-66.11551,24
56.836113,-30.079058,24
16.263454,8.203816,24
36.017735,3.8901901,24
43.022343,-29.130482,24
24.294146,-37.83998,24
64.77739,25.828575,24
37.10162,-22.185684,24
21.286724,-14.129551,24
-6.5699663,4.914265,24
41.616535,-8.808749,24
-42.14981,20.351334,24
77.151665,-23.675592,24
47.18776,-22.720339,24
4.839471,-20.30575,24
50.794964,19.1076,24
-15.344616,8.437765,24
-10.912916,50.91282,24
67.83025,-40.911587,24
-16.701056,11.822922,24
-21.085558,23.952417,24
34.89426,10.173792,24
-5.5122833,-13.870161,24
1.8145499,-13.018278,24
69.57041,-36.570835,24
22.562483,-78.86967,24
23.720915,-19.621943,24
81.82594,-35.127243,24
-13.711978,31.32917,24
44.847244,-20.35779,24
-48.257145,45.07355,24
27.261198,4.20773,24
71.069374,-4.292758,24
12.789371,-6.34733,24
45.79706,0.249475,24
-31.458721,21.908512,24
-73.38672,47.38383,24
-41.522076,39.726063,24
-5.1032867,-6.0425935,24
36.34957,-30.25776,24
11.95693,-69.35337,24
36.503895,-24.544638,24
-54.608883,44.311497,24
38.57301,-8.924212,24
40.943184,-27.261192,24
55.38965,-4.955793,24
42.590977,-10.020571,24
60.085472,29.809217,24
6.986559,-91.954346,24
36.960175,-31.449734,24
-32.462082,67.34808,24
85.96249,31.075449,24
67.54213,-16.85919,24
71.24229,-3.0762079,24
-1.7697096,22.352627,24
58.86358,-0.091664076,24
60.320545,-61.172016,24
76.92167,-0.007048728,24
60.986294,-2.9534621,24
78.502106,-22.18569,24
45.661263,-16.542408,24
-31.318466,19.88457,24
34.50643,34.77262,24
45.80755,-20.141653,24
39.74306,-28.516644,24
81.01262,-25.494802,24
28.456083,22.239126,24
-21.297415,20.618721,24
47.786133,-29.015327,24
-14.472112,4.9914236,24
81.46272,-0.8768558,24
60.74777,-41.87213,24
14.954704,-34.14615,24
-17.512978,-64.90712,24
-36.5443,52.774063,24
40.46745,-25.894045,24
80.00196,-20.535149,24
75.990685,0.073533855,24
27.467344,18.725824,24
-28.192928,32.230705,24
39.30535,34.50133,24
12.84186,-53.79541,24
-23.913504,-5.3716764,24
79.509445,6.055961,24
60.027935,-11.946941,24
18.31149,-28.390303,24
-6.7400227,14.194553,24
-44.31523,53.017525,24
73.220505,-9.789918,24
-7.73154,28.563839,24
-3.7618756,29.750565,24
41.913445,-28.394484,24
-39.33935,11.555872,24
36.058094,-27.086012,24
30.513292,-32.31286,24
-51.889515,56.742825,24
59.856186,19.751276,24
27.553871,33.30602,24
-51.915623,43.394974,24
36.691013,-27.67863,24
31.253616,-44.340725,24
-4.001407,-8.728258,24
-20.397423,-18.786377,24
33.664238,-32.43065,24
39.00692,-27.760542,24
-57.96033,42.484238,24
39.553356,-30.626953,24
69.69086,-38.78291,24
18.693624,-41.619602,24
14.703229,-34.33341,24
-17.10596,45.01523,24
36.970448,-38.076225,24
62.521545,14.127798,24
44.47431,-26.326988,24
3.9473372,-36.53304,24
36.581146,23.141937,24
52.45032,-57.512695,24
67.43766,-11.321587,24
62.958206,-57.370827,24
22.564047,-90.71288,24
34.29279,4.0936546,24
-10.173629,-11.756678,24
-71.61291,56.53283,24
-66.96918,42.73915,24
34.236233,-40.22028,24
49.502144,8.035307,24
63.57178,-27.596495,24
7.643267,-11.5080595,24
64.962875,-17.395977,24
4.827372,-14.220131,24
-30.538351,38.003002,24
-22.177315,20.401108,24
58.315716,-44.779728,24
66.54736,-64.78684,24
2.5048833,-4.7509923,24
-21.288652,19.81167,24
84.69352,-25.73926,24
59.069508,-5.91397,24
80.91507,-30.203798,24
73.510445,22.922901,24
9.8638735,-8.107679,24
8.075943,-71.02339,24
60.258644,-20.165024,24
5.4274387,-79.76136,24
62.652416,-19.458937,24
-2.4947617,-19.993486,24
39.434315,-22.362118,24
18.732395,-1.2622497,24
-26.406315,-14.753875,24
-13.167053,10.152482,24
-14.472924,-1.9846689,24
48.16865,15.574648,24
41.875748,-53.135864,24
56.294586,-14.356742,24
35.96555,6.2575045,24
83.06581,-40.844822,24
20.042397,-9.105624,24
65.32616,0.51293534,24
8.353427,-22.985403,24
57.167168,46.994797,24
65.21487,-26.06054,24
10.637186,-40.921806,24
66.34558,-59.97443,24
-5.880732,-10.71087,24
9.702682,-4.180621,24
69.58386,33.48466,24
42.166836,-21.224003,24
75.74391,3.415141,24
8.253454,-5.933983,24
47.320854,-11.013015,24
32.0661,-14.349892,24
9.565249,-14.388475,24
-61.54603,49.387238,24
30.539507,-32.389698,24
-21.080349,-50.058434,24
-24.565271,14.503019,24
72.21781,-58.44966,24
18.834677,-39.432697,24
19.894716,6.9625306,24
44.547733,-25.474188,24
49.63122,-44.355976,24
72.52662,13.3182745,24
-9.634115,-14.662754,24
41.43687,5.6357584,24
-65.66143,53.802765,24
-19.277288,3.107146,24
-22.255896,20.179209,24
48.671417,-41.277958,24
9.578586,5.8123426,24
-0.059803456,-57.097836,24
40.56553,-28.552702,24
59.330833,-6.005469,24
-54.329945,22.30661,24
-30.1651,-6.1612387,24
-28.899067,-20.342445,24
36.61871,11.505949,24
39.48188,65.3553,24
17.494278,-22.047247,24
22.944185,13.233477,24
-12.431013,-36.24043,24
-1.2747785,-35.73996,24
42.94614,-25.540125,24
41.134468,-41.292652,24
46.486763,-80.91478,24
75.69792,4.472305,24
38.734512,-26.884056,24
26.883392,-10.045881,24
35.82158,25.363892,24
0.7102072,25.874765,24
-22.401234,20.108538,24
39.152107,-17.297411,24
-8.556724,-29.750412,24
-50.67901,57.524036,24
-38.55251,32.73281,24
8.546397,-23.067379,24
-13.198004,30.58013,24
66.188644,-25.349253,24
-22.45001,42.776123,24
-14.386062,3.1896667,24
34.378475,-27.804735,24
-17.616238,4.597273,24
43.44641,-0.9198094,24
62.187843,-11.388508,24
66.2692,-15.880943,24
20.11179,-23.743187,24
14.548743,-5.5793624,24
70.803566,-6.217698,24
50.07553,-35.951733,24
9.8510065,-43.86985,24
53.553547,-15.185567,24
71.28181,-2.9928365,24
15.903158,3.5082042,24
63.942345,-10.027201,24
23.382967,9.636714,24
7.8485894,-16.6789,24
-4.4092264,29.072279,24
8.197507,-27.8451,24
33.239475,-11.830097,24
79.389946,-23.80475,24
-23.231674,-69.087845,24
77.61452,-37.667023,24
-24.948956,-56.88058,24
-23.326815,-60.11174,24
21.2859,57.570568,24
46.841625,-54.746586,24
20.309006,16.616028,24
-59.103146,39.883034,24
30.588793,30.681957,24
21.662655,-35.08081,24
17.288376,-9.21754,24
34.506866,-26.487602,24
59.915955,19.194695,24
72.546814,-8.150354,24
-28.875246,14.78753,24
20.039585,-8.934908,24
-4.511063,-68.2817,24
56.0024,-5.9502096,24
30.81499,37.733585,24
62.772823,-48.285492,24
43.045086,-34.535553,24
-21.202576,19.56559,24
-3.065381,-38.01264,24
43.24729,-24.809061,24
-25.666914,-0.6615489,24
59.892395,-34.172077,24
75.44556,-30.277283,24
47.527893,-1.74724,24
41.478054,-29.829151,24
45.508663,-22.27548,24
75.84834,-24.93936,24
40.08783,-25.541758,24
56.46413,-14.268019,24
-49.8284,39.066826,24
-29.693378,-52.633842,24
33.473392,-19.089954,24
9.039004,-12.788719,24
51.765636,-29.752295,24
-51.387695,44.217106,24
39.97173,-25.428007,24
74.127815,-26.080004,24
27.335531,-14.577863,24
34.052338,-17.768244,24
54.084183,4.7855616,24
74.99047,-38.146065,24
-9.761664,43.91076,24
-14.163049,-28.275164,24
73.98138,-27.139519,24
17.47216,-40.561222,24
6.3538127,3.8078346,24
35.16091,29.62392,24
17.15918,-41.922718,24
71.388504,-28.55064,24
23.099524,-51.981148,24
-47.403553,-45.978546,24
-8.065986,28.421173,24
-2.0139375,24.625202,24
48.23621,1.9217465,24
-0.5453998,-15.1907015,24
75.50905,19.373093,24
-37.388336,37.330364,24
27.27804,-14.554612,24
-54.694283,0.590486,24
-13.238832,11.696936,24
45.469223,-24.50719,24
95.635056,-38.157368,24
-17.283411,13.286742,24
17.303099,-42.994026,24
17.873348,38.844433,24
72.668396,27.529612,24
3.1862905,-50.665573,24
33.31213,25.340342,24
-55.232887,39.922344,24
7.9654956,-71.042366,24
-24.190872,-14.117348,24
37.918777,-7.7151456,24
-5.231415,3.8762074,24
15.924508,-8.846906,24
17.775969,-54.270332,24
10.534895,-28.125614,24
44.541714,-12.971679,24
26.503866,-18.183697,24
51.347977,-34.099663,24
34.26247,-57.306614,24
-108.22268,14.889416,25
-60.5001,89.79131,25
-35.557667,-20.975046,25
58.04763,-53.476475,25
-42.543503,101.33089,25
-12.941236,-48.301426,25
-29.66425,96.73179,25
-76.21584,69.661705,25
35.999077,1.9965072,25
40.558475,74.357895,25
-85.0804,21.044405,25
-110.26913,-0.29749224,25
28.404783,-52.311943,25
-47.18235,-16.837822,25
-54.314102,13.824796,25
-98.78595,-37.451126,25
45.388474,87.71176,25
-42.896038,-4.627962,25
-5.911857,113.0013,25
-109.70907,1.9872228,25
69.334274,-19.359453,25
-110.37214,-0.63105524,25
6.9027433,-56.527256,25
-18.721672,88.840645,25
63.201427,24.297743,25
-78.82838,-12.352106,25
59.77952,-3.4326367,25
59.8766,19.81938,25
3.452832,106.22504,25
-112.321075,-6.031003,25
-51.59544,-4.0761876,25
-34.346443,-55.192497,25
14.166692,-10.34516,25
10.946953,-18.400011,25
-112.158104,-5.5006857,25
38.727562,93.88553,25
-32.806698,-66.982414,25
-110.30054,-0.40589857,25
-4.885358,112.82372,25
57.396374,8.56557,25
-104.631485,33.248905,25
-51.615185,-55.97762,25
-5.452701,-68.05991,25
-16.299322,-2.4621122,25
77.99901,-28.062492,25
87.85914,-34.925117,25
-32.910435,-11.294931,25
-54.317696,13.826086,25
-87.78985,59.72463,25
-57.87055,-2.2664719,25
-6.1991243,-54.31507,25
-29.657501,94.20391,25
-78.16683,-66.69614,25
-38.196266,102.71388,25
-95.738945,-41.82055,25
-104.771164,32.76939,25
-47.903694,12.060379,25
-59.456726,-2.1238573,25
-45.130157,-4.950404,25
-34.254288,103.00475,25
9.701491,95.72705,25
-71.95622,72.756645,25
-44.202824,-4.6970224,25
-24.703402,-53.68394,25
-50.765507,11.471995,25
-41.123833,101.85919,25
-101.29877,43.033047,25
45.143925,-5.223389,25
4.050942,15.690863,25
38.7261,93.88585,25
-50.61359,11.220175,25
11.592815,38.415493,25
1.3586844,40.81445,25
3.185316,11.984332,25
78.31223,-28.064987,25
85.96236,-34.365643,25
52.174488,80.94634,25
71.4068,-22.979252,25
-107.53054,24.883232,25
-42.42437,101.37573,25
-57.739166,-2.3258607,25
-113.05381,-8.0007515,25
26.335104,96.24962,25
50.058228,83.17602,25
41.522297,-74.80573,25
-9.37876,99.72372,25
43.179672,-56.831013,25
49.20965,6.721531,25
-71.42745,-44.072132,25
8.996359,96.25951,25
17.472115,-22.017921,25
-53.6241,-55.824818,25
-66.8009,-63.50166,25
-60.668274,89.624405,25
71.75986,6.7660985,25
-0.91134435,-27.689556,25
3.950226,25.09361,25
40.64193,26.096613,25
-109.21648,4.726713,25
49.812836,-20.769867,25
-17.843718,-28.556694,25
37.774143,94.35969,25
-91.938255,49.97922,25
38.859444,93.810814,25
72.78726,14.049339,25
-108.81771,7.8136086,25
3.1793683,106.57778,25
19.075098,9.13234,25
-98.78463,-37.456196,25
-103.86301,35.95055,25
19.981213,-29.129257,25
-41.009735,101.89848,25
-18.041168,88.6787,25
65.176094,17.21835,25
40.55326,74.36336,25
-36.02023,103.06307,25
14.970734,93.968765,25
-69.24238,79.352554,25
38.51746,44.426052,25
-32.517914,81.86647,25
-93.4456,-55.39542,25
-60.55691,89.73503,25
-88.06972,58.64897,25
-33.235542,102.86845,25
-7.2063966,98.077286,25
40.53043,-59.13639,25
-92.32086,49.71718,25
-2.633687,91.50491,25
-32.581932,102.65642,25
57.171566,47.041813,25
-46.75043,-58.548454,25
-42.642803,101.2907,25
-109.17758,4.996269,25
-55.344917,12.141666,25
-93.28307,-56.300114,25
12.733645,8.009477,25
-108.013794,17.456024,25
-73.60414,-2.3230612,25
27.644884,47.347057,25
-59.425396,-2.1292,25
-36.996407,-1.7267271,25
-30.589348,90.033554,25
-60.04566,90.2267,25
41.464146,72.68171,25
-109.006294,6.253244,25
-76.93891,69.30313,25
-7.1844783,98.06,25
-101.5886,42.509834,25
-92.32088,49.716312,25
-12.9615135,-48.307423,25
22.891283,95.41584,25
55.9811,-42.30499,25
-38.632362,-67.03795,25
-56.862373,12.981421,25
51.653046,-73.19532,25
-108.387215,12.91155,25
-109.24209,4.555211,25
51.783295,81.367004,25
-87.71013,60.004997,25
-68.94507,79.76925,25
-57.91675,-11.035387,25
-51.248363,96.876205,25
-42.893253,-24.841362,25
-9.087612,86.0376,25
-49.59994,12.5107565,25
-108.39012,12.87514,25
-6.3530498,86.74888,25
-109.16866,5.0642447,25
-2.6295965,91.48454,25
71.14407,19.11592,25
-44.66943,-3.92667,25
-24.736935,-75.515686,25
-32.811073,-66.982796,25
-65.80825,83.46633,25
-54.324963,13.800204,25
-35.443275,-54.880463,25
31.441807,-55.21305,25
-109.73652,1.8644363,25
-48.671864,10.858347,25
-20.505447,-11.739353,25
-58.35448,-4.370343,25
55.098198,-12.847154,25
-55.452023,12.235938,25
24.945005,95.96322,25
55.781273,-10.46475,25
-51.586533,-4.0190263,25
26.747128,1.7854806,25
-107.92527,19.413462,25
-40.9617,9.250228,25
-3.6069856,94.01499,25
-55.965626,93.82871,25
29.112722,-69.91129,25
58.23025,-21.394897,25
-109.259155,4.460032,25
-95.28011,48.01075,25
45.904408,87.22413,25
-15.040418,108.51512,25
-29.698776,96.90127,25
47.50766,-18.175001,25
-42.17308,-58.401028,25
-112.62169,-6.8118052,25
-108.564224,10.605038,25
36.258114,95.00291,25
-11.425645,-16.621378,25
-2.5995913,91.29276,25
-10.859,-47.498123,25
-32.54271,80.87917,25
-24.694073,-75.43537,25
-46.307556,-42.287777,25
-31.029854,88.448364,25
50.950188,-2.9471018,25
14.837011,93.97762,25
-55.98581,93.81336,25
-96.10646,-41.187626,25
38.095036,94.201706,25
-13.861079,103.68437,25
41.112038,73.33378,25
23.445412,-54.505585,25
-51.906235,18.883692,25
-29.590551,95.15168,25
-43.94404,100.75259,25
-11.631787,-48.07221,25
-49.91722,12.8420515,25
-14.965231,109.073906,25
27.385592,96.42894,25
-101.57724,42.531437,25
-56.067757,93.75405,25
-95.91177,-41.49348,25
13.747394,24.150984,25
12.992472,-82.89101,25
-44.148983,-54.701534,25
51.71558,81.44224,25
18.003483,94.14536,25
15.734398,93.95155,25
-93.29777,-56.209675,25
-74.48696,-28.378294,25
59.22581,-21.474043,25
-3.6565075,94.11138,25
-48.725914,98.25629,25
-56.04106,93.77492,25
7.1126604,98.18968,25
-92.24662,49.764492,25
17.46028,-6.5408955,25
29.481968,96.64314,25
-108.728195,8.6999445,25
73.42187,9.839687,25
51.65485,-73.189735,25
-107.87653,20.443075,25
5.624186,-3.2800748,25
58.073505,-21.293676,25
-35.440235,-54.8793,25
-108.39003,12.875401,25
89.572876,12.598998,25
-84.636505,65.90574,25
-58.647243,91.53998,25
-65.5389,83.78775,25
-29.672281,94.086365,25
-32.24001,83.736916,25
-110.51888,-1.0645007,25
26.417149,-8.98558,25
47.896454,85.32502,25
-93.34002,-55.983875,25
-29.572176,95.71273,25
45.420143,87.69126,25
-74.48475,-28.382143,25
-41.424988,-30.718235,25
-58.36083,-4.3661904,25
-105.7486,-30.064,25
83.78824,9.584163,25
-109.215416,4.7340217,25
-108.3676,13.146855,25
-108.366936,13.154018,25
-40.526283,17.04886,25
54.254147,-12.138909,25
-66.78953,-63.507988,25
26.12165,-27.413136,25
-100.89945,43.654266,25
-9.192843,99.5838,25
83.57937,-27.54911,25
-104.78542,32.72208,25
-112.71336,-7.0922523,25
-41.352943,-37.60757,25
-51.114803,18.389536,25
71.71892,43.45614,25
-49.38329,13.150513,25
3.0131936,-18.24879,25
-113.966194,-10.400327,25
-42.461296,101.362,25
38.543545,-8.867432,25
-73.43937,-49.046883,25
-1.7419431,-4.134206,25
12.544972,94.32032,25
24.633583,-64.04393,25
-29.64324,94.338165,25
-14.168604,-4.6141686,25
-108.39076,12.866621,25
45.056458,88.03022,25
67.42532,-42.820305,25
52.250225,80.864006,25
-42.110523,101.49125,25
58.31858,-33.1879,25
-107.80464,21.638763,25
23.03223,95.455795,25
-109.67353,2.1649601,25
-29.572376,95.68867,25
51.800316,81.35085,25
40.112152,75.085365,25
61.71915,-34.92655,25
72.794205,14.07915,25
-92.368576,49.686367,25
-108.896126,7.140913,25
-110.188644,0.0055239648,25
-7.416614,2.286452,25
-108.7728,8.233344,25
-87.734955,59.92348,25
6.9155226,98.42807,25
-100.80661,43.790756,25
34.86393,-29.771606,25
-59.21409,-2.137713,25
-32.318283,83.30587,25
78.50725,30.144083,25
-84.73468,65.82789,25
26.271095,31.318222,25
-107.877174,20.42995,25
47.66795,-20.032549,25
-68.307526,18.70164,25
-56.230965,93.63243,25
-57.774567,-2.310209,25
-3.601478,93.99716,25
-27.419033,7.303729,25
55.009655,-12.852892,25
-2.6109989,91.38122,25
-112.5913,-6.760831,25
-109.683075,2.101839,25
-39.326252,102.44002,25
-60.058254,90.21371,25
64.234924,31.796297,25
-9.388817,99.7315,25
-35.88992,12.788197,25
-28.768671,17.561108,25
-44.17841,100.64851,25
70.32463,-27.741476,25
-51.071228,18.407797,25
-65.85368,83.41395,25
-9.218169,99.6023,25
-51.570602,-4.1592255,25
-85.08522,21.612661,25
15.943314,93.95992,25
-29.719433,14.924658,25
-75.5452,-0.8252612,25
40.476307,-59.15892,25
-79.63777,68.22749,25
-95.23596,48.039124,25
-95.16904,48.077484,25
15.761994,-3.2316797,25
76.669914,0.050156202,25
-93.23832,-56.55674,25
-4.048602,94.78419,25
-109.16618,5.078417,25
0.59704965,-31.008907,25
50.92958,-8.086343,25
-33.49146,102.92986,25
6.925832,98.41435,25
-55.482475,-36.08354,25
-59.35633,-2.1480777,25
-59.556847,-2.0995317,25
51.712383,81.44351,25
-53.009037,-58.176975,25
64.645645,-23.928873,25
-21.786207,-11.816618,25
38.781128,-51.682896,25
-17.297068,88.48299,25
-35.422676,-54.88609,25
-4.6939387,-63.889004,25
-59.404827,-2.1227293,25
-84.800125,65.77429,25
32.246593,-51.150806,25
-49.883842,-43.13103,25
-88.106094,58.512478,25
57.229275,-75.49773,25
-32.81037,-66.98324,25
54.22907,-12.449048,25
26.920137,-9.712856,25
-61.144764,-36.68536,25
10.783342,-10.571723,25
38.66444,93.91637,25
-29.686518,96.84526,25
-93.31941,-56.093296,25
-74.48705,-28.378027,25
-30.947592,88.747284,25
-4.1348515,94.91971,25
-55.28948,12.094029,25
-35.4321,103.08223,25
-57.720394,-2.3337288,25
-45.0247,-2.5493522,25
-107.899,19.991194,25
-95.912834,-41.513283,25
-30.478748,90.45057,25
-6.2512746,113.02364,25
76.55196,-36.32997,25
66.35719,-59.975193,25
-32.426434,82.60978,25
-58.626446,91.55888,25
-51.590652,-4.1139817,25
12.3204365,94.39377,25
49.750523,-19.699282,25
-42.86542,-46.873974,25
21.579784,11.3766,25
31.940416,80.777405,25
-58.23155,-2.1374917,25
-56.186703,93.66779,25
55.446297,-24.385096,25
-14.896907,109.36144,25
33.17027,6.9892344,25
-35.897556,-10.985332,25
-60.667202,89.62548,25
-57.14575,92.84894,25
82.39867,-27.499094,25
52.794712,-12.549156,25
-108.01059,17.504421,25
-107.7729,22.08246,25
-95.26855,48.01931,25
76.33042,-30.287315,25
9.441802,95.914856,25
-48.350452,10.761139,25
43.856407,25.216322,25
-53.139076,-58.27223,25
37.10876,-5.379124,25
-65.75628,83.5344,25
65.18082,17.222656,25
-7.9609313,86.14379,25
-37.68578,102.817604,25
45.066456,88.02101,25
-6.1368127,113.01759,25
-14.158424,87.147125,25
21.313204,14.327137,25
-71.851234,-7.952678,25
-109.699524,2.030088,25
-69.098694,79.5647,25
-93.28746,-56.27502,25
53.839413,42.32504,25
-58.639996,-11.345371,25
-60.864124,28.952642,25
54.994274,-12.845621,25
-56.15484,93.69227,25
-66.77581,-63.531414,25
-4.817917,95.87428,25
-65.48584,83.84918,25
-50.97563,97.02674,25
16.724848,-50.906506,25
-6.038257,13.000249,25
-78.12577,-68.628395,25
-37.608032,-51.817474,25
-107.87775,20.416212,25
-37.851288,102.785484,25
-101.29775,43.03438,25
-53.441357,-55.790276,25
61.851456,22.229162,25
-107.81656,21.446981,25
-69.0935,79.57191,25
-104.513466,33.681633,25
39.324787,-59.608067,25
-73.4386,-49.04691,25
-20.800262,-20.206053,25
46.07656,-21.481367,25
-59.77545,-10.83294,25
57.827244,33.379974,25
-4.8161435,95.87223,25
-2.7455888,12.215218,25
24.822239,-0.89108175,25
50.17613,-22.98378,25
17.897715,94.128044,25
-103.81284,36.1239,25
-9.1871395,99.579346,25
-9.649725,99.93136,25
22.554165,-39.894264,25
3.4765394,106.19503,25
-29.937037,-18.474604,25
38.779026,-51.68782,25
-45.018147,-2.5413363,25
-93.247375,-56.515076,25
-109.0028,6.279108,25
25.814468,-24.9963,25
-95.36392,47.96039,25
6.645961,-48.263634,25
-59.369587,39.717533,25
-19.845255,-69.46811,25
54.5571,-38.163254,25
-112.56388,-6.652579,25
-97.88854,-38.536194,25
-51.277855,-57.50845,25
-58.69259,-14.554037,25
50.189445,-19.025291,25
-21.94767,-38.192932,25
-0.9272077,-27.714159,25
-31.932323,-41.3274,25
-7.138441,-80.09689,25
-108.359924,13.252059,25
-51.27514,-57.49897,25
-78.56864,-11.260495,25
-8.466677,19.409916,25
-21.93737,35.515263,25
87.74852,-21.522995,25
-108.5832,10.383906,25
-45.523163,-21.482662,25
-108.9641,6.605162,25
7.175732,-38.14495,25
-24.619598,-53.65541,25
-108.31661,13.770164,25
-11.013939,-47.409355,25
-28.17152,25.075851,25
-11.162227,-47.398792,25
25.202263,-5.216789,25
79.29038,-17.914118,25
-48.690807,10.884913,25
36.194695,95.026566,25
-107.86174,20.692978,25
2.5820715,107.27982,25
-30.535027,90.2334,25
38.805508,-5.9292555,25
-9.079874,86.0372,25
37.549274,-19.949436,25
31.263947,-32.976864,25
-37.44612,23.03261,25
-95.85431,-41.607437,25
-50.711998,11.390785,25
-108.746445,8.501816,25
70.79388,-34.81641,25
47.70167,-18.081722,25
-104.84708,32.5178,25
-113.70877,-9.708055,25
-48.62268,14.791484,25
63.804886,-24.847395,25
-28.53807,21.42923,25
7.589834,-35.756676,25
-108.38938,12.883064,25
-36.573166,-31.626118,25
65.44363,-25.09218,25
-51.88456,17.335785,25
-39.455414,-50.89931,25
-87.75929,59.837143,25
-44.213406,-4.696039,25
-51.57967,-4.0111055,25
-56.173996,93.67687,25
-58.096313,-4.4473305,25
-95.47515,47.887733,25
9.667423,-18.740995,25
-95.444496,47.902157,25
-95.91596,-41.50674,25
-44.885246,-4.9972544,25
-55.598747,12.334847,25
-30.475113,90.46327,25
85.95664,-34.357216,25
-20.877092,-80.060936,25
40.55991,74.35541,25
88.57541,-10.476077,25
-87.750946,59.867123,25
-36.003006,12.867961,25
-47.90346,12.136486,25
19.066473,-25.34841,25
-96.22875,47.368862,25
-108.71339,8.869173,25
-96.07068,47.479652,25
-7.4240575,86.277374,25
-104.484436,33.773396,25
15.763476,-39.596123,25
-42.19226,-58.397533,25
41.274418,73.032394,25
-65.074814,84.31253,25
-69.27392,79.3053,25
43.174877,-56.846172,25
-72.29381,72.423294,25
-101.60268,42.477863,25
-50.75374,18.379179,25
41.580017,72.47069,25
-44.054993,100.701996,25
-104.50281,33.710552,25
-47.158115,15.681376,25
41.492683,-68.117256,25
-112.92032,-7.645339,25
-6.0359006,-78.82511,25
-56.111588,93.72169,25
-32.4818,82.19055,25
62.984547,4.8743224,25
97.33319,-29.493658,25
-44.695942,-3.9119623,25
-3.590944,93.974815,25
34.985485,-36.037296,25
-97.30311,-39.34983,25
-26.674477,-87.79,25
58.35684,-21.35279,25
34.35182,-37.476685,25
-4.460362,-3.7577689,25
-96.079285,-41.24438,25
13.490962,18.155947,25
12.888632,-39.090485,25
-10.124261,100.30056,25
23.1081,95.47699,25
-49.551003,80.01595,25
-6.3857865,22.739254,25
-70.009,-3.057293,25
54.763077,35.535873,25
-11.160894,-47.40508,25
-51.255615,-57.58355,25
-51.585815,-4.014866,25
-48.21678,28.36771,25
12.089235,-47.112988,25
-59.32222,-2.1520555,25
-9.101954,86.03883,25
-54.931355,94.52234,25
50.50214,82.71218,25
3.344382,106.36208,25
-112.574036,-6.7119884,25
-35.675064,3.998605,25
-71.9951,17.255035,25
45.9809,32.205494,25
-95.923325,-41.52519,25
57.222572,-75.50114,25
-78.13421,-68.343895,25
28.490877,-53.38111,25
17.673985,-17.561687,25
-18.820166,88.86232,25
45.068504,88.01573,25
-33.19142,102.86068,25
-1.3006421,11.292306,25
-7.0078163,97.915,25
-94.004684,48.735786,25
36.015614,6.238414,25
23.155972,-63.650185,25
-95.374985,47.954807,25
-20.082504,89.10243,25
45.06952,88.01625,25
-108.349396,13.374559,25
-58.68789,-14.555396,25
-112.945404,-7.7138095,25
-2.9930613,112.3672,25
-47.889065,11.798937,25
5.1592903,-30.564753,25
-47.941345,12.00213,25
64.56139,-51.357147,25
15.971232,-47.801567,25
-11.213821,39.65163,25
-93.28349,-56.29783,25
49.674744,83.56779,25
66.9806,-27.233253,25
6.86493,98.49883,25
-59.993786,90.27737,25
21.341257,94.98144,25
36.303947,-4.301558,25
51.33895,4.617431,25
-92.613754,49.531765,25
-76.648,69.44074,25
81.61166,-66.94935,26
-61.53443,19.427061,26
-17.48776,-46.50713,26
57.995182,-5.7056484,26
-27.814537,12.264116,26
0.03719493,48.150032,26
-39.588547,-9.314073,26
52.96965,-69.069336,26
-25.283323,-10.712824,26
-46.953285,-1.2575785,26
-42.33022,30.932253,26
24.776531,5.3094068,26
-53.80923,52.76019,26
-32.15393,10.424227,26
62.046494,-29.868685,26
83.08444,-32.772884,26
45.650036,-46.70054,26
-47.85002,-29.886564,26
30.262878,-81.3402,26
-35.13127,38.133747,26
-32.526283,81.76155,26
-0.49199927,-62.10408,26
-54.742397,0.42425898,26
-62.117535,22.619286,26
38.60844,54.453777,26
-54.760246,29.39862,26
6.507421,37.619705,26
-7.931276,35.571884,26
-51.865215,-8.60423,26
-26.731407,-63.939144,26
37.868744,-18.160685,26
-40.758186,28.071936,26
-28.948914,-24.535809,26
-41.955822,-26.956799,26
-49.55406,15.203522,26
-29.241161,-73.55831,26
-26.996115,-25.260695,26
-28.26713,-25.496286,26
23.026016,-10.044581,26
21.26682,3.4679549,26
1.4410442,2.9499557,26
-62.29367,3.3386173,26
-15.696192,-42.597073,26
-61.49941,13.1692705,26
-65.09704,18.57265,26
-22.05376,16.512035,26
47.615295,46.92756,26
77.9284,30.389687,26
-50.18045,-8.2815695,26
-31.776278,33.79428,26
6.3528285,-29.358238,26
-8.994408,14.147273,26
-28.170515,-54.957855,26
-44.70723,31.251772,26
-29.144676,-25.726736,26
-24.052677,20.819326,26
-36.217625,-9.166414,26
-60.32532,7.5411806,26
-5.5946383,-86.90503,26
-29.10514,-24.407574,26
61.22803,57.279083,26
57.23964,75.34928,26
-31.194435,-38.563023,26
-33.87843,22.75872,26
-46.861652,-1.146715,26
-38.13354,6.752017,26
-29.013819,-24.630861,26
37.416977,-15.29478,26
9.910963,-26.550688,26
-12.69416,12.888233,26
-43.793747,3.9588332,26
-5.3180485,1.2208922,26
28.716602,13.190953,26
6.198642,14.585985,26
-17.182024,-52.681187,26
-20.086254,-4.753732,26
71.49319,11.195224,26
45.79362,-58.795456,26
-41.748264,-8.899558,26
7.5775056,-59.93735,26
-12.554587,-44.11655,26
-48.93956,-9.647739,26
